,id,acousticness,danceability,energy,explicit,instrumentalness,key,liveness,loudness,mode,release_date,speechiness,tempo,valence,year,duration-min,popularity,release_month
7701,10043,0.99,0.28300000000000003,0.193,0,3.289999999999999e-05,0,0.45899999999999996,-13.607999999999999,1,1928-01-01,0.0568,79.161,0.262,1928,3.8,1,1
7702,10158,0.514,0.41,0.217,0,4.28e-06,11,0.11,-15.843,1,1976-01-01,0.0283,89.288,0.19699999999999998,1976,3.4,2,1
7703,16010,0.207,0.8859999999999999,0.512,1,0.0,10,0.0991,-11.825,0,1991-02-07,0.1452,93.99700000000001,0.45399999999999996,1991,5.1,4,2
7704,12005,0.11199999999999999,0.6920000000000001,0.639,0,0.0021899999999999997,10,0.4857,-5.898,1,1962-01-01,0.0328,94.337,0.738,1962,3.0,1,1
7705,15931,0.113,0.705,0.769,0,0.0,9,0.105,-5.526,0,2015-08-28,0.0425,107.949,0.583,2015,3.6,4,8
7706,11780,0.00201,0.59,0.9359999999999999,0,1.06e-06,9,0.36,-2.603,1,1980-01-01,0.0504,125.932,0.583,1980,2.6,2,1
7707,10243,0.9059999999999999,0.263,0.37799999999999995,0,0.139125,4,0.4857,-9.834,0,1949-01-01,0.0353,138.105,0.45,1949,1.1,1,1
7708,14406,0.596,0.514,0.433,0,6.03e-06,8,0.14800000000000002,-9.099,1,1963-01-01,0.0282,91.774,0.43700000000000006,1963,2.3,2,1
7709,13032,0.922,0.442,0.033,0,0.000171,10,0.151,-23.063000000000002,1,1956-01-01,0.040999999999999995,103.34,0.21,1956,3.0,3,1
7710,15836,0.19899999999999998,0.613,0.419,0,0.139125,11,0.32799999999999996,-14.763,0,2020-08-19,0.0313,96.001,0.408,2020,5.9,1,8
7711,2046,0.988,0.324,0.201,0,0.139125,1,0.0841,-24.282749999999997,1,1950-01-01,0.0326,136.66,0.37200000000000005,1950,3.0,1,1
7712,5174,0.518,0.615,0.317,0,1.6e-05,10,0.043,-19.399,1,1983-01-01,0.0365,82.125,0.631,1983,4.3,2,1
7713,11444,0.9640000000000001,0.748,0.271,0,0.02,5,0.09,-12.194,1,1986-12-08,0.0401,110.79299999999999,0.715,1986,4.7,3,12
7714,9258,0.731,0.43,0.316,0,0.00565,11,0.0816,-10.963,0,1969-01-01,0.0294,107.85799999999999,0.429,1969,2.8,3,1
7715,2377,0.515,0.521,0.136,0,0.0015300000000000001,0,0.0913,-17.973,1,1979-10-19,0.0284,78.205,0.136,1979,4.0,2,10
7716,1253,0.384,0.624,0.344,0,0.139125,1,0.0991,-13.597000000000001,1,1964-01-01,0.028999999999999998,133.26,0.466,1964,2.6,2,1
7717,7169,0.838,0.385,0.36200000000000004,0,0.000517,0,0.20800000000000002,-11.015999999999998,1,1971-01-01,0.0298,95.462,0.327,1971,3.1,2,1
7718,619,0.698,0.763,0.574,0,0.139125,2,0.0617,-7.381,1,1960-01-01,0.0434,113.255,0.924,1960,2.4,1,1
7719,8392,0.0581,0.878,0.713,0,0.0,5,0.0822,-4.566,0,2020-11-20,0.0948,92.02799999999999,0.615,2020,3.4,5,11
7720,5219,0.9129999999999999,0.444,0.322,0,0.139125,2,0.124,-16.201,0,1946-01-01,0.0606,98.831,0.667,1946,3.8,1,1
7721,5729,0.0427,0.8420000000000001,0.7340000000000001,0,0.0,1,0.106,-5.065,0,2019-07-06,0.0588,137.958,0.9520000000000001,2019,3.0,5,7
7722,2285,0.17600000000000002,0.895,0.6940000000000001,1,0.0,9,0.292,-4.3839999999999995,1,2007-05-03,0.1452,93.944,0.632,2007,3.8,4,5
7723,12169,0.21,0.726,0.565,0,0.0,7,0.0941,-10.355,1,1990-02-27,0.033,149.004,0.8490000000000001,1990,3.1,3,2
7724,325,0.495,0.775,0.573,0,0.0,11,0.126,-4.933,1,2017-12-15,0.0585,101.925,0.667,2017,2.9,4,12
7725,1165,0.732,0.373,0.512,0,0.0013800000000000002,5,0.4857,-13.288,1,1971-07-04,0.1452,123.995,0.298,1971,3.5,2,7
7726,3565,0.679,0.635,0.20800000000000002,0,3.8e-06,5,0.11699999999999999,-15.700999999999999,1,1990-01-01,0.0363,108.60600000000001,0.35600000000000004,1990,3.0,3,1
7727,8483,0.953,0.386,0.0558,0,0.139125,10,0.10099999999999999,-17.163,1,1947-01-01,0.0377,154.381,0.43200000000000005,1947,3.1,1,1
7728,15063,0.374,0.441,0.684,0,0.000848,9,0.10800000000000001,-7.495,0,2002-02-26,0.031,197.69549999999998,0.971,2002,2.4,4,2
7729,12879,0.17600000000000002,0.6940000000000001,0.77,0,1.1e-05,6,0.11800000000000001,-5.335,1,2018-08-06,0.1452,125.905,0.163,2018,3.1,5,8
7730,15900,0.008870000000000001,0.235,0.965,0,0.0,2,0.0448,-2.8819999999999997,0,2011-07-26,0.1452,185.278,0.322,2011,3.9,4,7
7731,13748,0.66,0.752,0.514,1,0.0,9,0.0934,-8.986,0,2000-01-01,0.0879,90.016,0.52,2000,4.6,3,1
7732,8836,0.397,0.59,0.48200000000000004,0,4.39e-06,0,0.11800000000000001,-13.997,1,1982-01-01,0.0754,91.95,0.7979999999999999,1982,3.3,2,1
7733,1065,0.44299999999999995,0.7170000000000001,0.263,0,0.0,9,0.17800000000000002,-21.336,0,1932-12-23,0.1452,116.387,0.767,1932,2.2,1,12
7734,9785,0.7959999999999999,0.742,0.203,0,0.0,2,0.20600000000000002,-15.449000000000002,1,1972-01-12,0.13699999999999998,86.634,0.725,1972,1.6,2,1
7735,10026,0.11599999999999999,0.06749999999999978,0.7120000000000001,0,0.139125,1,0.4857,-13.466,1,2017-09-01,0.0,33.46350000000001,0.0,2017,2.5,4,9
7736,10094,0.863,0.847,0.0713,0,0.0349,1,0.11199999999999999,-23.372,1,1960-01-01,0.11,92.96799999999999,0.635,1960,3.0,1,1
7737,12653,0.977,0.28,0.222,0,0.139125,0,0.312,-8.373,1,1988-01-01,0.0283,78.075,0.0987,1988,2.4,3,1
7738,3630,0.215,0.462,0.595,0,0.0,2,0.184,-9.363,1,2006-10-31,0.0347,113.719,0.64,2006,2.5,3,10
7739,5917,0.995,0.8029999999999999,0.267,0,0.139125,5,0.115,-13.071,0,1928-09-25,0.1452,112.625,0.894,1928,3.2,1,9
7740,5453,0.0624,0.654,0.41700000000000004,0,0.0,5,0.0963,-7.699,1,1996-10-29,0.025,143.67600000000002,0.27899999999999997,1996,4.9,4,10
7741,12757,0.135,0.9259999999999999,0.542,1,0.0,1,0.0877,-5.064,1,2020-01-05,0.1452,135.14,0.564,2020,3.0,5,1
7742,12526,0.7559999999999999,0.484,0.503,0,1.1e-05,5,0.14400000000000002,-9.83,0,1966-03-05,0.0868,98.461,0.882,1966,3.3,3,3
7743,559,0.0919,0.6459999999999999,0.945,0,1.53e-05,0,0.0599,-5.689,1,1997-07-10,0.0473,100.027,0.7959999999999999,1997,3.3,3,7
7744,15115,0.00296,0.851,0.7020000000000001,1,0.0,7,0.36,-5.617999999999999,1,2000-02-05,0.1452,170.014,0.331,2000,3.6,3,2
7745,5935,0.18899999999999997,0.66,0.768,0,0.0,9,0.225,-5.731,1,1966-01-01,0.127,138.3,0.737,1966,2.8,2,1
7746,14445,0.00203,0.71,0.8220000000000001,0,0.00938,5,0.0541,-6.827000000000001,0,1980-01-01,0.0306,125.06,0.956,1980,5.2,2,1
7747,14875,0.633,0.769,0.574,0,2.89e-06,0,0.0455,-3.2119999999999997,1,2019-05-31,0.07400000000000001,99.184,0.9109999999999999,2019,3.6,4,5
7748,8986,0.0578,0.633,0.852,1,0.0,0,0.257,-6.721,1,1994-06-09,0.1452,166.00099999999998,0.605,1994,6.6,2,6
7749,26,0.8190000000000001,0.7,0.24,0,0.0,4,0.4857,-13.234000000000002,1,1949-01-01,0.07200000000000001,79.462,0.5379999999999999,1949,3.5,1,1
7750,10358,0.295,0.345,0.718,0,0.139125,10,0.166,-9.637,1,2014-06-16,0.040999999999999995,143.857,0.774,2014,4.4,1,6
7751,12566,0.518,0.7020000000000001,0.6679999999999999,0,0.0,9,0.0588,-9.237,1,1968-06-12,0.1452,116.06299999999999,0.561,1968,6.3,4,6
7752,6508,0.000335,0.381,0.915,0,0.007809999999999999,9,0.306,-7.192,1,1993-01-01,0.1452,124.855,0.0548,1993,4.7,1,1
7753,16120,0.0112,0.698,0.763,0,0.0,7,0.19,-6.479,1,2020-09-06,0.1452,92.43,0.48100000000000004,2020,3.5,1,9
7754,11648,0.5710000000000001,0.698,0.611,1,5.3e-06,10,0.0587,-6.754,0,2018-12-10,0.0686,130.09799999999998,0.507,2018,3.2,4,12
7755,3729,0.902,0.327,0.07,0,7.61e-06,10,0.133,-19.480999999999998,1,1949-01-01,0.0593,63.261,0.259,1949,3.0,1,1
7756,7227,0.0181,0.503,0.5920000000000001,1,0.00014,5,0.16899999999999998,-5.922999999999999,0,2018-01-26,0.1452,197.69549999999998,0.344,2018,3.9,4,1
7757,3670,0.000183,0.635,0.754,0,0.001,7,0.0411,-7.702999999999999,1,1994-03-28,0.035,127.71700000000001,0.96,1994,3.6,3,3
7758,12384,0.114,0.5870000000000001,0.611,0,9.83e-05,6,0.0765,-7.4079999999999995,1,2008-11-24,0.106,114.991,0.46399999999999997,2008,4.6,4,11
7759,10590,0.695,0.445,0.537,1,1.6e-05,4,0.0944,-8.532,0,2013-06-24,0.04,122.764,0.131,2013,4.1,4,6
7760,2212,0.0352,0.488,0.833,0,0.0172,11,0.34,-6.571000000000001,1,2016-04-03,0.0437,174.00599999999997,0.7509999999999999,2016,3.9,3,4
7761,13874,0.44799999999999995,0.626,0.6409999999999999,0,1.92e-06,0,0.183,-6.494,1,1993-06-29,0.0308,113.213,0.8370000000000001,1993,3.5,3,6
7762,13976,0.146,0.6920000000000001,0.774,1,0.0,7,0.155,-4.385,0,2020-04-12,0.0872,98.066,0.5329999999999999,2020,2.4,5,4
7763,8345,0.6779999999999999,0.491,0.408,0,3.54e-06,7,0.134,-12.005,1,1975-01-01,0.0475,91.285,0.473,1975,3.6,3,1
7764,11832,0.985,0.59,0.11,0,6.720000000000001e-05,11,0.161,-21.287,1,1951-01-01,0.1452,99.78399999999999,0.491,1951,2.9,1,1
7765,3799,0.000397,0.63,0.885,0,1.37e-06,1,0.20600000000000002,-5.6739999999999995,1,2017-02-06,0.0406,110.072,0.289,2017,3.6,4,2
7766,2731,0.995,0.604,0.155,0,0.00213,9,0.166,-7.867999999999999,1,1948-05-21,0.1452,92.624,0.883,1948,3.4,1,5
7767,2815,0.79,0.631,0.262,0,5.46e-06,3,0.0679,-14.687999999999999,1,1992-06-01,0.049,119.84100000000001,0.621,1992,3.3,2,6
7768,6650,5.2000000000000004e-05,0.48700000000000004,0.7120000000000001,1,0.0,8,0.198,-7.3229999999999995,1,2011-11-15,0.1452,156.209,0.397,2011,3.5,3,11
7769,8041,0.693,0.68,0.491,0,0.139125,4,0.127,-12.423,1,1972-01-01,0.0309,112.52600000000001,0.905,1972,3.0,2,1
7770,4834,0.023,0.35700000000000004,0.498,0,1.99e-06,3,0.26899999999999996,-6.5889999999999995,1,2016-10-10,0.0332,142.816,0.33899999999999997,2016,3.8,4,10
7771,9008,0.127,0.774,0.738,0,1.3500000000000001e-05,0,0.0696,-6.99,1,1982-09-21,0.073,114.574,0.7909999999999999,1982,4.8,2,9
7772,13781,0.289,0.528,0.593,0,0.00054,1,0.0724,-3.68,1,2015-04-15,0.0545,167.238,0.35100000000000003,2015,4.6,4,4
7773,5921,0.284,0.6579999999999999,0.263,0,0.0,0,0.0997,-14.342,1,1949-01-01,0.059000000000000004,183.28900000000002,0.836,1949,2.6,2,1
7774,4894,0.124,0.9179999999999999,0.449,1,0.0,1,0.0595,-5.702000000000001,1,2018-01-11,0.0605,91.978,0.48100000000000004,2018,3.0,4,1
7775,10030,0.8079999999999999,0.65,0.29600000000000004,0,0.139,10,0.22,-13.642000000000001,1,1942-01-01,0.0584,94.809,0.778,1942,2.4,3,1
7776,8590,0.32799999999999996,0.757,0.41600000000000004,0,0.00119,2,0.0535,-14.597000000000001,1,1981-01-01,0.0665,125.038,0.7140000000000001,1981,3.6,3,1
7777,4017,0.473,0.509,0.853,0,0.0,1,0.122,-3.64,1,2010-11-22,0.1452,150.343,0.72,2010,3.1,3,11
7778,4038,0.08900000000000001,0.882,0.8140000000000001,0,0.0,8,0.16,-5.2139999999999995,0,1988-07-06,0.1452,99.689,0.8540000000000001,1988,4.4,3,7
7779,550,0.00586,0.45,0.848,0,0.00035800000000000003,7,0.0764,-3.3739999999999997,1,1990-09-24,0.037000000000000005,91.84100000000001,0.621,1990,3.3,2,9
7780,3415,0.8640000000000001,0.25,0.106,0,0.00123,8,0.0716,-16.531,0,1988-03-05,0.0359,71.67699999999999,0.0558,1988,4.2,3,3
7781,6172,0.784,0.435,0.501,0,0.0,3,0.122,-4.979,1,1992-01-01,0.106,197.69549999999998,0.9670000000000001,1992,3.9,3,1
7782,7539,0.488,0.6559999999999999,0.34700000000000003,0,0.00221,9,0.0645,-13.398,1,1986-01-01,0.027999999999999997,118.288,0.368,1986,3.8,3,1
7783,6479,2.07e-05,0.5329999999999999,0.809,0,0.139125,1,0.0806,-9.547,1,1986-01-01,0.0385,120.345,0.7340000000000001,1986,4.1,3,1
7784,5438,0.0165,0.603,0.847,0,0.0,7,0.28800000000000003,-7.787000000000001,1,1990-01-09,0.0287,111.01899999999999,0.747,1990,3.0,2,1
7785,8165,0.6659999999999999,0.38,0.556,0,1.89e-05,7,0.4857,-7.862,1,1973-01-02,0.0464,181.36599999999999,0.447,1973,6.650000000000001,2,1
7786,9282,0.415,0.6509999999999999,0.742,0,0.000122,7,0.0815,-8.961,1,1990-12-06,0.0296,103.48200000000001,0.48200000000000004,1990,4.9,2,12
7787,10411,0.975,0.258,0.18899999999999997,0,0.139125,0,0.129,-21.313000000000002,1,1956-01-01,0.0498,104.916,0.036000000000000004,1956,2.4,1,1
7788,4259,0.9570000000000001,0.415,0.266,0,1.18e-06,0,0.183,-8.44,1,2011-01-24,0.0308,138.096,0.282,2011,3.8,3,1
7789,14569,0.175,0.49,0.441,0,9.56e-06,9,0.473,-8.208,1,1979-01-01,0.0301,130.612,0.267,1979,4.2,2,1
7790,1475,0.9940000000000001,0.174,0.17800000000000002,0,0.139125,1,0.0737,-18.717,0,2006-01-01,0.0362,167.972,0.0347,2006,4.6,3,1
7791,9551,0.125,0.784,0.298,0,3.19e-05,5,0.0678,-9.56,0,1994-01-01,0.0542,87.17200000000001,0.846,1994,4.7,3,1
7792,7799,0.758,0.349,0.498,0,0.006540000000000001,7,0.12300000000000001,-12.937999999999999,0,1958-01-01,0.0678,184.74,0.6970000000000001,1958,3.0,1,1
7793,3215,0.008140000000000001,0.33299999999999996,0.919,0,0.139125,9,0.317,-8.124,1,1975-02-15,0.0794,139.298,0.594,1975,4.4,3,2
7794,4159,0.929,0.302,0.142,0,0.000153,8,0.365,-14.838,1,1960-01-01,0.0381,87.62899999999999,0.325,1960,2.6,2,1
7795,6324,0.337,0.762,0.465,0,0.00018600000000000002,9,0.0931,-12.389000000000001,1,1978-01-06,0.0278,94.64200000000001,0.851,1978,2.8,2,1
7796,1440,0.011000000000000001,0.31,0.7,0,0.00965,9,0.0828,-5.678,1,1980-07-25,0.047,188.386,0.763,1980,4.3,5,7
7797,5010,0.191,0.606,0.72,0,0.0,1,0.10800000000000001,-5.8420000000000005,1,2010-12-14,0.0374,90.01700000000001,0.381,2010,3.5,4,12
7798,14827,0.285,0.838,0.8190000000000001,1,6.3e-05,5,0.22399999999999998,-4.681,0,2020-11-09,0.1452,105.027,0.6559999999999999,2020,4.6,5,11
7799,14633,0.736,0.506,0.363,0,0.000633,0,0.0928,-9.677999999999999,1,2006-01-23,0.0258,107.45200000000001,0.35200000000000004,2006,3.4,3,1
7800,154,0.42,0.745,0.742,0,0.0,10,0.102,-5.693,1,1999-12-01,0.0259,95.99600000000001,0.8059999999999999,1999,4.1,4,12
7801,12446,0.948,0.648,0.198,0,0.0,2,0.289,-16.81,1,1984-01-01,0.0491,93.721,0.7509999999999999,1984,2.2,3,1
7802,15523,0.45299999999999996,0.579,0.573,0,0.139125,0,0.4857,-11.194,1,1970-01-01,0.0565,89.115,0.522,1970,6.6,2,1
7803,9814,0.9640000000000001,0.102,0.0259,0,0.139125,8,0.0972,-24.282749999999997,0,1989-01-01,0.0444,90.12799999999999,0.0319,1989,6.650000000000001,3,1
7804,2667,0.927,0.311,0.0173,0,0.139125,9,0.0727,-24.282749999999997,0,2014-11-18,0.0348,95.985,0.0658,2014,3.3,4,11
7805,12440,0.993,0.545,0.231,0,0.0027300000000000002,7,0.185,-14.859000000000002,1,1932-01-01,0.1452,79.425,0.755,1932,3.0,1,1
7806,4299,0.297,0.369,0.43200000000000005,1,7.65e-05,1,0.12300000000000001,-11.636,1,2021-01-15,0.0453,168.822,0.491,2021,2.7,4,1
7807,14327,0.644,0.5870000000000001,0.322,0,0.0175,2,0.0865,-11.659,1,1970-04-17,0.0361,81.431,0.41100000000000003,1970,2.4,2,4
7808,15787,0.985,0.626,0.325,0,0.0219,1,0.17600000000000002,-11.751,1,1954-01-12,0.0877,150.131,0.9059999999999999,1954,3.0,1,1
7809,5310,0.995,0.47700000000000004,0.193,0,0.139125,11,0.19399999999999998,-10.811,1,1942-12-31,0.127,73.08800000000001,0.696,1942,3.0,1,12
7810,13778,3.45e-05,0.304,0.912,1,0.139125,11,0.113,-13.312999999999999,0,1990-07-20,0.0438,173.09799999999998,0.36200000000000004,1990,4.8,3,7
7811,14743,0.977,0.677,0.397,0,0.139125,8,0.18600000000000003,-11.532,1,1946-01-01,0.0318,101.571,0.6659999999999999,1946,2.7,1,1
7812,1140,0.838,0.19399999999999998,0.196,0,0.139125,11,0.107,-18.015,1,1953-01-01,0.0481,65.812,0.0582,1953,6.650000000000001,1,1
7813,11320,0.0181,0.456,0.667,0,0.0,0,0.4857,-8.932,1,1995-04-18,0.0441,139.23,0.555,1995,4.9,2,4
7814,3558,0.74,0.41100000000000003,0.7190000000000001,0,0.0466,9,0.4857,-11.205,1,1972-03-04,0.0438,92.10799999999999,0.807,1972,2.9,2,3
7815,4292,0.00316,0.5710000000000001,0.934,0,6.21e-06,3,0.19699999999999998,-4.22,0,2007-05-14,0.0531,132.594,0.409,2007,3.7,4,5
7816,8920,0.0327,0.62,0.6859999999999999,0,0.0,9,0.10099999999999999,-5.027,1,2007-04-17,0.0276,128.96200000000002,0.46399999999999997,2007,3.5,3,4
7817,4167,0.0799,0.429,0.997,0,0.139125,10,0.11199999999999999,-3.779,0,2018-05-21,0.115,138.006,0.24600000000000002,2018,6.650000000000001,1,5
7818,11802,0.67,0.396,0.41200000000000003,0,1.01e-05,3,0.41,-10.086,1,1946-01-01,0.0375,81.56,0.74,1946,2.8,1,1
7819,965,0.00647,0.695,0.818,0,4.87e-06,5,0.0219,-5.379,0,2017-12-05,0.0334,119.965,0.9159999999999999,2017,3.0,4,12
7820,12991,0.24100000000000002,0.718,0.423,0,0.139125,2,0.13,-9.124,1,2020-09-18,0.106,162.001,0.563,2020,2.6,1,9
7821,5433,0.377,0.57,0.529,0,0.00509,5,0.203,-10.769,1,1961-01-01,0.027999999999999997,123.273,0.934,1961,2.4,4,1
7822,8813,0.51,0.337,0.708,0,0.0,0,0.0784,-5.806,1,1997-01-01,0.0747,91.598,0.441,1997,5.4,3,1
7823,1466,0.17800000000000002,0.7559999999999999,0.41700000000000004,0,1.8e-06,7,0.12300000000000001,-14.943,1,1983-01-01,0.0309,113.99600000000001,0.831,1983,4.5,3,1
7824,5478,0.259,0.693,0.444,0,0.0,2,0.349,-10.58,1,1999-10-25,0.0312,118.07700000000001,0.7809999999999999,1999,3.1,2,10
7825,2910,0.0295,0.799,0.797,0,2.3800000000000003e-05,10,0.26899999999999996,-8.121,0,1994-10-05,0.0474,97.053,0.795,1994,4.9,2,10
7826,1168,0.48,0.42700000000000005,0.595,0,0.0,9,0.0577,-5.393,1,2002-08-20,0.0293,82.766,0.42,2002,3.8,3,8
7827,9340,0.986,0.519,0.37200000000000005,0,6.37e-05,11,0.34700000000000003,-13.325999999999999,1,1958-10-20,0.0311,83.56,0.52,1958,1.8,1,10
7828,4136,0.963,0.172,0.0571,0,0.139125,8,0.294,-24.282749999999997,0,1983-01-07,0.0419,115.773,0.133,1983,4.3,2,1
7829,1880,0.0067,0.787,0.872,0,0.000193,9,0.136,-2.117,1,2021-01-22,0.14300000000000002,92.025,0.696,2021,3.2,1,1
7830,3299,0.993,0.84,0.0371,0,0.139125,9,0.146,-21.921,1,1930-12-11,0.1452,117.708,0.7879999999999999,1930,3.3,1,12
7831,2260,0.17,0.774,0.8190000000000001,0,0.0,8,0.0304,-9.421,0,1972-12-12,0.0901,125.04700000000001,0.847,1972,6.4,2,12
7832,10150,0.00671,0.605,0.8220000000000001,0,0.134,0,0.147,-4.833,1,2017-06-23,0.0438,167.997,0.28800000000000003,2017,3.1,5,6
7833,12349,0.992,0.723,0.24600000000000002,0,0.139125,0,0.358,-14.99,1,1956-01-01,0.0602,116.507,0.863,1956,1.5,1,1
7834,7003,0.22399999999999998,0.6970000000000001,0.627,0,0.0138,4,0.06,-7.941,0,1983-03-10,0.0328,87.695,0.797,1983,4.4,4,3
7835,2326,0.898,0.591,0.364,0,0.0,7,0.35100000000000003,-14.123,1,1947-01-01,0.1452,140.86,0.723,1947,2.6,1,1
7836,14322,0.139,0.653,0.54,0,0.139125,7,0.17800000000000002,-10.115,1,1970-01-01,0.0345,96.12700000000001,0.607,1970,5.9,3,1
7837,12423,0.976,0.06749999999999978,0.0295,0,0.139125,2,0.10800000000000001,-24.282749999999997,0,1978-01-01,0.0361,67.369,0.0572,1978,6.650000000000001,3,1
7838,11077,0.261,0.732,0.297,0,0.0,0,0.087,-13.029000000000002,1,1957-01-05,0.0584,131.859,0.794,1957,2.8,1,1
7839,11279,0.6990000000000001,0.568,0.539,0,0.139125,11,0.0634,-16.208,1,1993-05-07,0.0421,117.288,0.284,1993,5.7,3,5
7840,6138,0.823,0.455,0.7959999999999999,0,0.139125,5,0.102,-7.29,0,2000-05-12,0.0444,86.999,0.258,2000,4.4,3,5
7841,4737,0.203,0.5479999999999999,0.506,1,0.0001,4,0.0788,-7.434,0,2020-03-07,0.102,119.98700000000001,0.557,2020,2.7,4,3
7842,5393,0.9570000000000001,0.499,0.256,0,7.72e-05,1,0.14,-14.126,1,1954-08-12,0.0549,60.42,0.156,1954,3.3,1,8
7843,13926,0.374,0.747,0.8340000000000001,1,0.0,3,0.0586,-2.867,0,2018-05-18,0.045,128.005,0.687,2018,3.6,4,5
7844,12325,0.995,0.282,0.0432,0,0.139125,8,0.083,-24.282749999999997,1,1928-01-01,0.0356,97.56700000000001,0.34,1928,4.6,1,1
7845,9432,0.0195,0.535,0.507,0,1.07e-06,2,0.344,-13.898,1,2001-01-01,0.0392,150.305,0.423,2001,4.5,4,1
7846,12450,0.0251,0.39399999999999996,0.475,0,0.007490000000000001,10,0.11199999999999999,-7.935,1,2015-08-21,0.027999999999999997,129.995,0.441,2015,4.6,4,8
7847,2498,0.371,0.71,0.578,0,0.139125,0,0.41700000000000004,-6.205,0,2012-05-09,0.0297,96.064,0.348,2012,2.2,3,5
7848,10060,0.45799999999999996,0.503,0.423,0,0.0,0,0.111,-16.299,1,1974-01-01,0.0488,87.727,0.9079999999999999,1974,3.8,2,1
7849,2081,0.33799999999999997,0.63,0.608,1,0.000288,1,0.4857,-7.273,1,2013-02-14,0.1452,99.948,0.406,2013,4.0,3,2
7850,9287,0.000621,0.5670000000000001,0.965,0,0.139125,0,0.0786,-5.247000000000001,1,2020-12-17,0.0368,122.994,0.0384,2020,5.7,2,12
7851,1038,0.7170000000000001,0.5589999999999999,0.39299999999999996,0,0.0,0,0.0532,-11.095,1,1976-01-01,0.0237,90.105,0.669,1976,4.6,3,1
7852,14112,0.973,0.547,0.0651,0,2.7699999999999996e-05,3,0.0997,-16.387999999999998,1,2002-02-04,0.0314,87.339,0.336,2002,3.1,3,2
7853,3359,0.282,0.536,0.65,0,1.16e-06,2,0.0876,-5.603,1,2011-07-03,0.0337,147.93,0.28800000000000003,2011,5.0,4,7
7854,7039,0.799,0.5720000000000001,0.0748,0,1.91e-05,2,0.11800000000000001,-19.811,1,1958-01-06,0.0578,142.721,0.557,1958,3.5,2,1
7855,6782,0.000616,0.523,0.6779999999999999,1,0.0,8,0.142,-6.071000000000001,1,2018-10-12,0.0692,159.909,0.27699999999999997,2018,4.1,4,10
7856,2440,0.0236,0.92,0.654,0,0.0158,11,0.0359,-3.051,0,1982-11-30,0.0401,117.046,0.847,1982,4.9,5,11
7857,12246,0.145,0.29100000000000004,0.4,0,1.86e-05,2,0.259,-10.615,1,2012-01-01,0.0306,83.11200000000001,0.0935,2012,3.6,3,1
7858,1349,0.35600000000000004,0.402,0.0982,0,0.139125,5,0.358,-19.814,0,1990-01-01,0.0401,141.54,0.191,1990,6.650000000000001,2,1
7859,14244,0.7909999999999999,0.74,0.578,0,0.0,2,0.139,-8.045,1,1981-01-01,0.0401,99.316,0.948,1981,4.1,2,1
7860,7927,0.996,0.431,0.24100000000000002,0,0.139125,4,0.153,-13.485999999999999,1,1923-09-07,0.0651,117.04799999999999,0.278,1923,2.1,1,9
7861,4671,0.0961,0.5870000000000001,0.684,0,0.000131,7,0.382,-8.533999999999999,1,1983-06-15,0.0297,122.08,0.621,1983,4.2,2,6
7862,3152,0.002,0.516,0.8859999999999999,0,0.00075,7,0.0995,-5.388999999999999,0,2020-11-12,0.0619,129.942,0.102,2020,3.9,2,11
7863,927,0.0608,0.5379999999999999,0.752,0,5.39e-06,10,0.11800000000000001,-5.106,1,2019-03-29,0.0396,139.984,0.217,2019,3.4,4,3
7864,401,0.000192,0.623,0.898,0,0.139125,4,0.138,-6.604,0,1999-09-21,0.0309,130.993,0.7859999999999999,1999,3.8,2,9
7865,15262,0.00851,0.825,0.856,1,1.4e-06,1,0.127,-1.912,1,2009-01-01,0.0476,128.016,0.207,2009,3.7,4,1
7866,3980,0.00922,0.43,0.8420000000000001,0,2.51e-06,1,0.38299999999999995,-5.641,1,1992-10-23,0.047,145.988,0.37799999999999995,1992,4.0,4,10
7867,15915,0.84,0.491,0.33,0,0.139125,5,0.26899999999999996,-11.657,1,1924-01-01,0.0763,197.69549999999998,0.9179999999999999,1924,3.0,1,1
7868,6875,0.0422,0.768,0.6829999999999999,0,4.77e-05,1,0.0854,-7.8260000000000005,0,2008-03-10,0.0382,140.3,0.9640000000000001,2008,3.9,3,3
7869,6865,0.00264,0.732,0.75,1,0.0,11,0.109,-6.3660000000000005,0,2017-08-25,0.1452,155.096,0.401,2017,3.0,5,8
7870,11277,0.907,0.402,0.151,0,0.0,4,0.0941,-14.227,0,2018-09-02,0.0395,144.293,0.483,2018,4.0,4,9
7871,11160,0.214,0.504,0.6729999999999999,0,2.29e-06,0,0.171,-11.834000000000001,0,1972-01-01,0.0336,120.41799999999999,0.581,1972,3.0,4,1
7872,6248,0.934,0.21899999999999997,0.111,0,0.139125,10,0.10400000000000001,-20.047,1,1991-01-01,0.0418,75.13,0.162,1991,5.4,2,1
7873,11696,0.0773,0.602,0.8959999999999999,0,8.87e-05,1,0.091,-4.2669999999999995,0,2012-10-22,0.0437,124.978,0.6409999999999999,2012,3.7,4,10
7874,13096,0.9359999999999999,0.41100000000000003,0.203,0,0.139125,7,0.122,-15.98,1,1990-01-08,0.0357,138.406,0.28300000000000003,1990,3.1,3,1
7875,11709,0.9940000000000001,0.392,0.26,0,0.0,11,0.172,-8.67,0,1947-01-01,0.0506,99.477,0.474,1947,3.0,1,1
7876,13360,0.489,0.6970000000000001,0.0958,0,0.00948,10,0.11699999999999999,-16.897000000000002,1,1959-01-01,0.0709,108.584,0.302,1959,6.4,1,1
